IDN,NEFNNR,NEFNR,NEFPR,NEFPPR,NEFNENR,NEFNCR,NEFPCR,NEFER,NEFECR,NITDR,NITFR,NITAR,NITMR,NITCDFR,NITCFAR,NITER,NITAIR,NITCFAIR,NITEIR,NPDRR,NPDDR,NAMBR,NAFR,NIPPR,NIPDR,NIDGR,NIDPR,NIDDR,NTRANS,NINTER
08_04_07_BA204_GP.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.1,0.0,0.0,0.0
08_08_01_AB101_JIN.xlsx,0.0,0.1,0.0,0.1,0.8,0.1,0.1,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0
08_08_02_AB103_MAC.xlsx,0.0,0.0,0.9,0.1,0.1,0.0,0.9,1.0,0.9,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.3,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
08_08_02_AB109_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.2,0.4,0.1,0.4,0.0,0.0,0.0
08_08_03_AB109_JIN.xlsx,0.1,0.0,0.2,0.4,0.3,0.1,0.6,0.8,0.5,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.2,0.5,0.0,0.3,0.9,0.5,0.1,0.1,0.0,0.0,0.0
08_08_03_AB110_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.9,0.8,0.9,0.9,0.8,0.0,0.0,0.0,0.3,0.3,0.0,0.1,0.0,0.0,0.0,0.0
08_08_04_AB106_JIN.xlsx,0.0,0.2,0.5,0.1,0.3,0.2,0.6,0.4,0.3,0.4,0.3,0.3,0.0,0.7,0.6,-0.1,0.3,0.6,-0.1,0.0,0.0,0.3,0.9,0.7,0.0,0.0,0.0,0.0,1.0,0.0
08_08_04_AB109_MAC.xlsx,0.0,0.1,0.2,0.0,0.7,0.1,0.2,0.1,0.1,0.1,0.6,0.2,0.1,0.7,0.8,0.1111111111111111,0.3,0.9,0.2,0.2,0.0,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
08_08_05_AB201_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0
08_08_05_AB204_MAC.xlsx,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
08_08_06_AB205_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.7,0.0,0.1,0.2,0.0,0.0,0.0
08_08_06_AB206_MAC.xlsx,0.0,0.2,0.2,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08_08_07_AB203_MAC.xlsx,0.0,0.0,0.9,0.1,0.1,0.0,0.9,1.0,0.9,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9,0.0,0.3,0.0,0.0,0.0,0.0
08_08_07_AB204_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3,0.1,0.0,0.0,0.2,0.0,0.1,0.6,0.0,0.0,0.0
08_09_01_AA102_MAC.xlsx,0.0,0.0,0.6,0.5,0.3,0.0,0.7,1.2,0.7,0.0,0.0,0.9,0.1,0.0,0.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.0,0.0,0.0,0.0
08_09_01_AA105_ZVT.xlsx,0.0,0.2,0.5,0.3,0.1,0.2,0.8,0.7,0.5,0.1,0.2,0.7,0.0,0.3,0.9,0.6,0.7,0.9,0.6,0.2,0.6,0.0,0.4,0.6,0.3,0.0,0.0,0.0,0.0,0.0
08_09_02_AA103_JIN.xlsx,0.0,0.0,0.3,0.1,0.6,0.0,0.4,0.5,0.4,0.0,0.0,0.9,0.1,0.0,0.9,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
08_09_02_AA105_MAC.xlsx,0.1,0.0,0.7,0.0,0.3,0.1,0.7,0.4,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0
08_09_03_AA102_ZVT.xlsx,0.0,0.0,0.4,0.0,0.6,0.0,0.4,0.4,0.4,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.0,0.2,0.9,0.2,0.3,0.0,0.0,0.0,0.0,0.0
08_09_03_AA104_JIN.xlsx,0.0,0.3,0.2,0.0,0.5,0.3,0.2,-0.1,-0.1,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.0,0.3,0.8,0.2,0.4,0.0,0.0,0.1,0.0,0.0
08_09_04_AA106_MAC.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.2,0.8,0.75,0.8,1.0,0.8,0.2,0.0,0.0,0.5,0.0,0.1,0.0,0.3,0.0,0.0,0.0
08_09_04_AA108_ZVT.xlsx,0.1,0.2,0.4,0.2,0.2,0.3,0.6,0.2,0.2,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.3,0.2,0.9,0.5,0.4,0.0,0.3,0.1,0.0,0.0
08_10_01_BB02_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.5,0.0,0.3,0.0,0.1,0.0,0.0,0.0
08_10_01_BB06_GP.xlsx,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.3,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
08_10_02_BB04_JIN.xlsx,0.0,0.1,0.0,0.4,0.5,0.1,0.4,0.7,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3,0.7,0.2,0.8,0.0,0.0,0.0,0.0,0.0
08_10_03_BB11_GP.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.4,0.6,0.2857142857142857,0.6,0.9,0.5,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,3.0
08_10_03_BB11_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.1,0.4,0.9,0.5555555555555556,0.6,1.0,0.6,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0
08_10_04_BB12_JIN.xlsx,0.0,0.1,0.0,0.0,0.9,0.1,0.0,-0.1,-0.1,0.9,0.2,0.1,0.2,1.0,0.3,-0.875,0.2,0.3,-0.5,0.2,0.2,0.6,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
08_10_05_BB14_GP.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.5,0.4,0.0,0.6,0.9,0.3,0.4,0.9,0.3,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_10_05_BB14_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.4,0.5,0.0,0.5,0.9,0.4,0.5,0.9,0.4,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_10_06_BB07_JIN.xlsx,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.0,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0
08_10_07_BB16_GP.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.2,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
08_10_07_BB16_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
08_10_08_BB01_JIN.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0
08_10_09_BB09_GP.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0
08_10_09_BB09_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
08_10_10_BB07_JDA.xlsx,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.1,0.0,0.9,0.0,0.1,0.9,0.8,0.9,0.9,0.8,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0
08_10_10_BB13_GP.xlsx,0.0,0.0,0.0,0.1,0.9,0.0,0.1,0.2,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08_10_11_BB15_GP.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
08_10_11_BB16_JDA.xlsx,0.0,0.0,0.1,0.2,0.7,0.0,0.3,0.5,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0
08_11_01_BA201_GP.xlsx,0.0,0.1,0.1,0.0,0.8,0.1,0.1,0.0,0.0,0.2,0.2,0.5,0.1,0.4,0.7,0.3333333333333333,0.6,0.8,0.4,0.0,0.2,0.0,0.0,0.1,0.0,0.3,0.2,0.1,0.0,0.0
08_11_02_BA202_GP.xlsx,0.0,0.1,0.4,0.2,0.3,0.1,0.6,0.7,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
08_11_03_BA205_JIN.xlsx,0.0,0.1,0.5,0.2,0.3,0.1,0.6,0.7,0.5,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.3,0.4,0.3,0.8,0.1,0.0,0.0,0.0,0.0,0.0
08_11_04_BA203_JIN.xlsx,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.2,0.0,0.8,0.0,0.2,0.8,0.6,0.8,0.8,0.6,0.0,1.0,0.0,0.5,0.6,0.1,0.0,0.0,0.2,1.0,0.0
08_11_05_BA101_GP.xlsx,0.0,0.0,0.2,0.2,0.6,0.0,0.4,0.6,0.4,0.4,0.3,0.2,0.1,0.7,0.5,-0.2222222222222222,0.3,0.6,-0.1,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0
08_11_06_BA104_JIN.xlsx,0.0,0.1,0.0,0.3,0.6,0.1,0.3,0.5,0.2,0.0,0.2,0.7,0.1,0.2,0.9,0.7777777777777778,0.8,1.0,0.8,0.0,0.1,0.3,0.6,0.0,0.3,0.0,0.0,0.1,1.0,0.0
08_11_07_BA101_JIN.xlsx,0.1,0.0,0.0,0.0,0.9,0.1,0.0,-0.2,-0.1,0.1,0.4,0.5,0.0,0.5,0.9,0.4,0.5,0.9,0.4,0.3,0.6,0.1,0.0,0.0,0.1,0.1,0.1,0.4,1.0,0.0
08_11_08_BA104_GP.xlsx,0.2,0.6,0.2,0.0,0.1,0.8,0.2,-0.9,-0.7,0.2,0.1,0.3,0.4,0.3,0.4,0.16666666666666666,0.7,0.8,0.5,0.0,0.0,0.3,0.1,0.1,0.1,0.0,0.3,0.0,0.0,0.0
08_11_09_BA101_GP.xlsx,0.0,0.1,0.0,0.0,0.9,0.1,0.0,-0.1,-0.1,0.5,0.1,0.0,0.4,0.6,0.1,-0.8333333333333334,0.4,0.5,-0.1,0.0,0.5,0.3,0.0,0.1,0.2,0.3,0.3,0.3,1.0,0.0
08_15_01_AB103_MAC.xlsx,0.0,0.2,0.3,0.0,0.5,0.2,0.3,0.1,0.1,0.0,0.7,0.2,0.1,0.7,0.9,0.2222222222222222,0.3,1.0,0.3,0.0,0.2,0.3,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0
08_15_01_AB105_JIN.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.1,0.0,0.9,0.0,0.2,0.0,0.0,0.0,1.0,0.0
08_15_02_AB108_GP.xlsx,0.0,0.3,0.4,0.0,0.3,0.3,0.4,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
08_15_03_AB107_JIN.xlsx,0.0,0.4,0.1,0.0,0.6,0.4,0.1,-0.4,-0.4,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_15_03_AB107_MAC.xlsx,0.0,0.2,0.0,0.0,0.8,0.2,0.0,-0.2,-0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_15_04_AB109_GP.xlsx,0.0,0.0,0.0,0.1,0.9,0.0,0.1,0.2,0.1,0.0,0.0,0.4,0.6,0.0,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,5.0
08_15_05_AB202_JIN.xlsx,0.0,0.1,0.1,0.5,0.3,0.1,0.6,1.0,0.5,0.2,0.1,0.7,0.0,0.3,0.8,0.5,0.7,0.8,0.5,0.0,0.0,0.2,0.4,0.7,0.1,0.0,0.0,0.0,0.0,0.0
08_15_05_AB202_MAC.xlsx,0.0,0.3,0.4,0.0,0.5,0.3,0.4,-0.1,-0.1,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.1,0.0,0.1,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
08_15_06_AB204_JIN.xlsx,0.0,0.3,0.5,0.2,0.2,0.3,0.7,0.3,0.2,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.4,0.0,0.5,0.3,0.2,0.2,0.0,0.0,0.1,0.0,2.0
08_15_07_AB201_GP.xlsx,0.0,0.7,0.4,0.2,0.2,0.7,0.5,-0.6,-0.6,0.3,0.3,0.3,0.1,0.6,0.6,0.0,0.4,0.7,0.1,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.1,0.0,0.0
08_15_07_AB201_MAC.xlsx,0.0,0.6,0.6,0.0,0.1,0.6,0.6,-0.3,-0.3,0.0,0.3,0.6,0.1,0.3,0.9,0.6666666666666666,0.7,1.0,0.7,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0
08_15_08_AB110_GP.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_15_08_AB110_MAC.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_15_09_AB101_GP.xlsx,0.0,0.1,0.0,0.0,0.9,0.1,0.0,-0.1,-0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
08_15_09_AB101_MAC.xlsx,0.0,0.1,0.0,0.0,0.9,0.1,0.0,-0.1,-0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_16_01_AA103_JIN.xlsx,0.0,0.0,0.3,0.1,0.6,0.0,0.4,0.5,0.4,0.2,0.2,0.6,0.0,0.4,0.8,0.4,0.6,0.8,0.4,0.0,0.3,0.0,0.9,0.5,0.4,0.0,0.0,0.2,0.0,1.0
08_17_01_BB10_GP.xlsx,0.0,0.2,0.0,0.0,0.8,0.2,0.0,-0.2,-0.2,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_17_01_BB10_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_17_02_BB05_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.2,0.9,0.8,-0.125,0.2,0.9,0.1,0.1,0.1,0.1,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0
08_17_02_BB10_JIN.xlsx,0.0,0.3,0.3,0.1,0.3,0.3,0.4,0.2,0.1,0.4,0.5,0.1,0.0,0.9,0.6,-0.3,0.1,0.6,-0.3,0.0,0.0,0.1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
08_17_03_BB05_JIN.xlsx,0.1,0.0,0.1,0.1,0.7,0.1,0.2,0.1,0.1,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.0,0.2,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.0
08_17_03_BB10_GP.xlsx,0.0,0.1,0.2,0.1,0.6,0.1,0.3,0.3,0.2,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
08_17_04_BB11_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.0,0.2,0.9,0.7,0.8,0.9,0.7,0.0,0.7,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0
08_17_05_BB02_GP.xlsx,0.0,0.0,0.1,0.4,0.5,0.0,0.5,0.9,0.5,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.3,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0
08_17_05_BB02_JDA.xlsx,0.0,0.0,0.0,0.2,0.8,0.0,0.2,0.4,0.2,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.3,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
08_17_06_BB06_JIN.xlsx,0.0,0.2,0.3,0.3,0.3,0.2,0.6,0.5,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.4,0.1,0.1,0.5,0.0,0.0,0.1,0.0,0.0
08_17_06_BB12_GP.xlsx,0.0,0.0,0.4,0.5,0.2,0.0,0.8,1.3,0.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0
08_18_01_BA102_JIN.xlsx,0.0,0.0,0.1,0.6,0.3,0.0,0.7,1.3,0.7,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.9,0.1,0.0,0.0,0.1,0.0,0.0
08_18_02_BA105_JIN.xlsx,0.0,0.2,0.5,0.3,0.0,0.2,0.8,0.9,0.6,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.0,0.2,0.4,0.6,0.8,0.0,0.1,0.0,0.0,0.0
08_18_03_BA102_GP.xlsx,0.0,0.5,0.2,0.0,0.4,0.5,0.2,-0.4,-0.4,0.1,0.1,0.3,0.5,0.2,0.4,0.4,0.8,0.9,0.7,0.0,0.1,0.4,0.7,0.3,0.0,0.0,0.3,0.0,0.0,0.0
08_18_04_BA105_GP.xlsx,0.0,0.1,0.4,0.1,0.4,0.1,0.5,0.5,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.4,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0
08_18_05_BA102_JIN.xlsx,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.0,0.8,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
08_22_01_AB102_JIN.xlsx,0.0,0.0,0.1,0.1,0.8,0.0,0.2,0.3,0.2,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.0,0.1,1.0,0.4,0.1,0.0,0.0,0.0,0.0,1.0
08_22_02_AB105_MAC.xlsx,0.0,0.5,0.1,0.0,0.4,0.5,0.1,-0.4,-0.4,0.0,0.6,0.4,0.0,0.6,1.0,0.4,0.4,1.0,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_22_02_AB106_JIN.xlsx,0.0,0.1,0.3,0.1,0.5,0.1,0.4,0.4,0.3,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.0,0.1,0.5,0.4,0.5,0.0,0.0,0.0,0.0,0.0
08_22_03_AB102_JDA.xlsx,0.0,0.0,0.2,0.1,0.7,0.0,0.3,0.4,0.3,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0
08_22_03_AB108_JIN.xlsx,0.1,0.2,0.3,0.0,0.5,0.3,0.3,-0.2,-0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.1,0.8,0.0,0.6,0.0,0.1,0.0,0.0,0.0
08_22_04_AB107_JDA.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.1,0.2,0.1,0.4,0.3,0.0,0.3,0.0,0.0,0.0
08_22_04_AB109_MAC.xlsx,0.0,0.0,0.5,0.1,0.5,0.0,0.5,0.6,0.5,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.6,0.3,0.0,0.1,0.8,0.2,0.2,0.0,0.0,0.0,0.0
08_22_05_AB102_JIN.xlsx,0.0,0.1,0.1,0.5,0.4,0.1,0.6,0.8,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.0,0.7,0.9,0.2,0.0,0.0,0.0,1.0,0.0
08_22_05_AB110_MAC.xlsx,0.0,0.2,0.5,0.2,0.4,0.2,0.5,0.3,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0
08_22_06_AB203_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.9,1.0,0.1,0.1,1.0,0.1,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.2,0.0,0.0,0.0
08_22_06_AB207_JIN.xlsx,0.0,0.0,0.3,0.4,0.3,0.0,0.7,1.1,0.7,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.1,0.0,0.7,0.2,0.4,0.0,0.0,0.0,0.0,2.0
08_22_07_AB201_JIN.xlsx,0.0,0.1,0.1,0.7,0.2,0.1,0.8,1.2,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.1,0.4,0.7,0.0,0.0,0.2,0.0,0.0,0.0
08_22_07_AB206_MAC.xlsx,0.0,0.0,0.6,0.0,0.4,0.0,0.6,0.6,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.3,0.8,0.2,0.0,0.0,0.0,0.0,0.0
08_22_08_AB103_MAC.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08_22_08_AB105_JDA.xlsx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.9,0.6,-0.3,0.1,0.6,-0.3,0.0,0.0,0.1,0.5,0.2,0.0,0.0,0.3,0.0,0.0,0.0
08_22_09_AB106_JIN.xlsx,0.0,0.1,0.2,0.0,0.7,0.1,0.2,0.1,0.1,0.1,0.1,0.8,0.0,0.2,0.9,0.7,0.8,0.9,0.7,0.0,0.2,0.6,0.6,0.2,0.6,0.0,0.0,0.0,1.0,1.0
08_22_09_AB107_MAC.xlsx,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
